product,retailer,price,timestamp
"LG SPT8-S, Paar",mylemon.at,236.29,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",Köck,249.0,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",HeimkinoWelt,249.0,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",Köck,299.0,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",electronic4you,299.0,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",Majdic,299.0,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",electronic4you-shop,343.68,2025-04-18 09:12
"Elac Debut Reference DBR62 schwarz, Stück",galaxus.at,365.7,2025-04-18 09:12
"Magnat Signature 503 schwarz, Paar",Muziker,379.0,2025-04-18 09:12
"Magnat Signature 503 schwarz, Paar",Radio Krejcik Wien,599.0,2025-04-18 09:12
"Magnat Signature 503 schwarz, Paar",e-tec.at,599.0,2025-04-18 09:12
"Magnat Signature 503 schwarz, Paar",iQ shop,599.0,2025-04-18 09:12
"Magnat Signature 503 schwarz, Paar",iQ Shop,599.0,2025-04-18 09:12
"Magnat Signature 503 schwarz, Paar",DiTech.at,604.9,2025-04-18 09:12
"DALI Opticon Vokal MK2 weiß, Stück",Akustik Projekt,799.0,2025-04-18 09:12
"DALI Opticon Vokal MK2 weiß, Stück",HiFi-Design,799.0,2025-04-18 09:12
"DALI Opticon Vokal MK2 weiß, Stück",HeimkinoWelt,799.0,2025-04-18 09:12
"DALI Opticon Vokal MK2 weiß, Stück",katzenbeisser multimedia & mehr,799.0,2025-04-18 09:12
"DALI Opticon Vokal MK2 weiß, Stück",Zöscher & Söhne,799.0,2025-04-18 09:12
"DALI Opticon Vokal MK2 weiß, Stück",visunext.at,805.99,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",alza.at,436.9,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",HeimkinoWelt,437.0,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",electronic4you,439.0,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",Majdic,439.0,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",Radio Bauer - Powershopping,442.0,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",electronic4you-shop,472.04,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",Köck,499.0,2025-04-18 09:12
"Elac Debut ConneX DCB41 black ash, Paar",visunext.at,502.99,2025-04-18 09:12
